,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
396345,10776982,HZ543487,028XX N BROADWAY,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,FALSE,FALSE,2016,41.93371682,-87.64459685,12/7/2016,14:15:00
396346,10776983,HZ543429,019XX W OGDEN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.87366118,-87.67534276,12/7/2016,9:50:00
396347,10776984,HZ543448,036XX W CONGRESS PKWY,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2016,41.87449721,-87.71721809,12/7/2016,14:00:00
396348,10776985,HZ543517,001XX S WESTERN AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.87956371,-87.68639019,11/22/2016,22:00:00
396349,10776986,HZ543457,009XX N KINGSBURY ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,2016,41.89868035,-87.64398538,12/5/2016,15:00:00
396350,10776987,HZ543428,001XX N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2016,41.88350019,-87.6278767,12/7/2016,11:05:00
396351,10776988,HZ543535,005XX N HALSTED ST,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.89180318,-87.64763293,12/7/2016,9:00:00
396352,10776989,HZ543459,005XX W MONROE ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.88058568,-87.64002307,12/4/2016,15:00:00
396353,10776990,HZ543478,077XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.937875,-87.8197919,12/7/2016,13:00:00
396354,10776991,HZ543537,028XX N CLARK ST,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2016,41.93358238,-87.64551708,11/27/2016,13:03:00
396355,12014265,JD191647,055XX W WASHINGTON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2020,41.88225903,-87.76367422,3/20/2020,19:00:00
396356,10111045,HY299631,075XX S YATES BLVD,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2015,41.75800836,-87.56635207,6/10/2015,11:59:00
396357,10776992,HZ543523,018XX N PAULINA ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2016,41.91499305,-87.67024861,12/7/2016,15:30:00
396358,10776994,HZ543544,0000X S STATE ST,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,2016,41.88155654,-87.62775854,12/7/2016,13:00:00
396359,10776997,HZ543540,073XX N SHERIDAN RD,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2016,42.01455194,-87.66442065,12/6/2016,10:30:00
396360,10776999,HZ542598,019XX W CERMAK RD,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,2016,41.85219427,-87.67462684,11/30/2016,15:00:00
396361,10777001,HZ542620,077XX S CHAMPLAIN AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.75403932,-87.60893769,12/6/2016,18:00:00
396362,10777002,HZ543529,052XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.93868853,-87.75757455,12/7/2016,14:30:00
396363,10777003,HZ543532,057XX N RICHMOND ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2016,41.98593099,-87.70289237,12/7/2016,13:00:00
396364,10777004,HZ543497,055XX W CHICAGO AVE,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,2016,41.89485865,-87.76493963,12/7/2016,15:20:00
396365,10777006,HZ543496,018XX S HARDING AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.85599672,-87.72362856,12/7/2016,15:15:00
396366,10777007,HZ542540,010XX W JACKSON BLVD,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,2016,41.87784726,-87.65338922,12/6/2016,17:45:00
396367,10777008,HZ543552,051XX S NAGLE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.79898892,-87.78323005,12/7/2016,8:45:00
396368,10777009,HZ543524,014XX W TOUHY AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SIDEWALK,FALSE,FALSE,2016,42.01277318,-87.66668759,11/22/2016,9:00:00
396369,12341322,JE200685,044XX N ROCKWELL ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2021,41.9616729,-87.69358666,4/16/2021,0:00:00
396370,10777013,HZ543445,030XX W CERMAK RD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.85181052,-87.70207124,12/7/2016,14:40:00
396371,10777014,HZ543244,028XX S HARDING AVE,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.84003937,-87.72321491,12/7/2016,12:17:00
396372,10777015,HZ543571,058XX W ROSCOE ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.94215889,-87.77232315,12/6/2016,14:00:00
396373,10777017,HZ543543,042XX S VINCENNES AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2016,41.81721172,-87.61400775,11/21/2016,18:30:00
396374,10777018,HZ543469,081XX S LUELLA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.74744395,-87.56981987,12/7/2016,9:30:00
396375,10777019,HZ543578,069XX W FOSTER AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,2016,41.97553925,-87.80167892,11/27/2016,10:00:00
396376,10777020,HZ542364,008XX S MILLER ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2016,41.87138891,-87.65227175,11/28/2016,14:34:00
396377,10777021,HZ543178,027XX W 83RD ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,2016,41.74269285,-87.69031262,12/7/2016,11:21:00
396378,10777022,HZ542767,088XX S PRINCETON AVE,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,FALSE,FALSE,2016,41.73357193,-87.63187916,12/6/2016,21:28:00
396379,10777023,HZ543565,026XX S HAMLIN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,2016,41.84344519,-87.71964468,12/6/2016,0:00:00
396380,10777024,HZ543567,077XX S SOUTH SHORE DR,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2016,41.75647683,-87.55287202,12/7/2016,4:00:00
396381,11863933,JC476448,003XX N STATE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,FALSE,FALSE,2019,41.88819102,-87.62802708,10/16/2019,21:00:00
396382,10777025,HZ543436,036XX W AINSLIE ST,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2016,41.97016298,-87.71861006,12/7/2016,11:00:00
396383,10777026,HZ543460,086XX S ASHLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2016,41.73682362,-87.66308964,12/7/2016,14:30:00
396384,10777029,HZ543408,021XX E 71ST ST,ASSAULT,SIMPLE,RESTAURANT,FALSE,TRUE,2016,41.76627158,-87.57298001,12/7/2016,11:00:00
396385,10777030,HZ542247,006XX N WOOD ST,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,FALSE,FALSE,2016,41.89356852,-87.67210101,12/6/2016,14:15:00
396386,10777031,HZ543579,011XX N LOREL AVE,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,2016,41.90093203,-87.75949705,12/7/2016,13:30:00
396387,10777032,HZ543621,060XX N SHERIDAN RD,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2016,41.99162915,-87.65543137,12/6/2016,20:59:00
396388,10777033,HZ543606,011XX N HOWE ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.90289554,-87.64445064,12/7/2016,16:40:00
396389,10777035,HZ543612,041XX W HIRSCH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.90622839,-87.73056783,12/7/2016,16:30:00
396390,10777036,HZ543574,014XX N WESTERN AVE,THEFT,$500 AND UNDER,MEDICAL/DENTAL OFFICE,FALSE,FALSE,2016,41.90740279,-87.68714516,12/2/2016,9:00:00
396391,10777037,HZ543330,028XX N FRANCISCO AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.93268337,-87.70008736,12/3/2016,18:00:00
396392,10777038,HZ543045,012XX S HALSTED ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2016,41.86579145,-87.64687565,12/6/2016,9:30:00
396393,10777039,HZ543396,053XX W SCHUBERT AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.92954854,-87.75942439,12/6/2016,23:00:00
396394,10777041,HZ543346,028XX W DIVERSEY AVE,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.93208417,-87.69941708,12/7/2016,12:15:00
396395,10777042,HZ542370,006XX W KEMPER PL,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.92460363,-87.64465812,12/6/2016,11:30:00
396396,10777043,HZ543441,044XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2016,41.88059684,-87.7368127,12/7/2016,14:33:00
396397,10777044,HZ543363,014XX W WINNEMAC AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,TRUE,FALSE,2016,41.97338941,-87.66636664,12/7/2016,12:16:00
396398,10777045,HZ543570,018XX N KEDZIE AVE,THEFT,DELIVERY CONTAINER THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.91412843,-87.70686939,12/7/2016,16:00:00
396399,10777046,HZ543464,006XX E 131ST ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2016,41.65732328,-87.60580325,12/7/2016,14:50:00
396400,10777048,HZ542474,013XX W JACKSON BLVD,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,2016,41.87773894,-87.66015778,12/6/2016,17:12:00
396401,10777049,HZ543290,010XX N FRANCISCO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,2016,41.90050559,-87.69928504,12/6/2016,12:30:00
396402,10777050,HZ542400,024XX N CENTRAL AVE,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2016,41.92490244,-87.76602531,12/6/2016,13:00:00
396403,10777051,HZ542501,012XX S RACINE AVE,THEFT,$500 AND UNDER,CHA PARKING LOT/GROUNDS,FALSE,FALSE,2016,41.86579454,-87.65664487,12/6/2016,16:30:00
396404,10777052,HZ543525,115XX S HALSTED ST,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,2016,41.68480988,-87.64214721,12/7/2016,15:30:00
396405,10777054,HZ543485,010XX N MILWAUKEE AVE,ROBBERY,STRONGARM - NO WEAPON,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2016,41.89989855,-87.66107114,12/7/2016,14:30:00
396406,10777055,HZ543604,023XX W 18TH PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.85665432,-87.68437831,12/6/2016,20:00:00
396407,10777056,HZ541147,026XX W CORTEZ ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.90023305,-87.69270161,12/5/2016,7:30:00
396408,10068172,HY256205,111XX S WESTERN AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2015,41.69153093,-87.68114913,4/29/2015,20:30:00
396409,10132443,HY321330,018XX W 91ST ST,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,TRUE,FALSE,2015,41.72805228,-87.66962111,6/29/2015,20:17:00
396410,10777057,HZ540934,021XX W WASHINGTON BLVD,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,2016,41.88309034,-87.68013748,12/5/2016,14:00:00
396411,10777058,HZ536539,017XX W WASHINGTON BLVD,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.88323502,-87.67090024,12/1/2016,19:15:00
396412,10777059,HZ541194,045XX S ARCHER AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2016,41.81096332,-87.70933554,12/3/2016,21:00:00
396413,10777060,HZ539864,023XX W VAN BUREN ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,FALSE,2016,41.87610831,-87.68486083,12/4/2016,16:13:00
396414,10777061,HZ543613,111XX S EMERALD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.69161802,-87.64114435,12/6/2016,16:00:00
396415,10777062,HZ543655,014XX W 18TH ST,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2016,41.85784658,-87.66309386,12/7/2016,16:50:00
396416,10777063,HZ543659,031XX N MILWAUKEE AVE,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,2016,41.93768159,-87.72152796,12/7/2016,17:19:00
396417,10777065,HZ543637,071XX S STONY ISLAND AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,2016,41.76491829,-87.58589124,11/29/2016,12:00:00
396418,10777066,HZ543423,025XX W ARGYLE ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2016,41.97188131,-87.6921055,11/21/2016,18:00:00
396419,10777067,HZ543470,073XX W FOSTER AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2016,41.97443857,-87.81119077,12/7/2016,14:20:00
396420,10777068,HZ543507,054XX S STATE ST,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,2016,41.79586821,-87.62573237,12/7/2016,15:20:00
396421,10777071,HZ543599,010XX W WILSON AVE,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2016,41.96542634,-87.65522754,12/7/2016,16:12:00
396422,10777072,HZ543600,003XX N ORLEANS ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.8886761,-87.63691306,12/7/2016,9:00:00
396423,10777073,HZ543685,058XX N ELSTON AVE,CRIMINAL DAMAGE,TO PROPERTY,DAY CARE CENTER,FALSE,FALSE,2016,41.98853881,-87.77514199,12/7/2016,12:00:00
396424,10777074,HZ543563,043XX S MAPLEWOOD AVE,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,2016,41.81465065,-87.6882911,12/7/2016,15:28:00
396425,10777075,HZ543658,034XX N KOLMAR AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.94345527,-87.74085856,12/7/2016,7:00:00
396426,10777076,HZ543281,028XX N ASHLAND AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,2016,41.93295438,-87.66841615,11/26/2016,12:00:00
396427,10777077,HZ543591,001XX N DEARBORN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.88369359,-87.62943162,12/7/2016,9:30:00
396428,10777078,HZ543645,021XX N WAYNE AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2016,41.9206583,-87.66194825,12/7/2016,14:25:00
396429,10777079,HZ543618,107XX S GREEN BAY AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.70003533,-87.54134273,12/7/2016,15:00:00
396430,10777081,HZ543539,032XX W LAWRENCE AVE,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2016,41.96843569,-87.71024641,12/6/2016,6:30:00
396431,10777082,HZ543644,060XX S SANGAMON ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.78449146,-87.64855023,12/3/2016,12:30:00
396432,11862997,JC475415,014XX S WABASH AVE,THEFT,OVER $500,OTHER,FALSE,FALSE,2019,41.8633964,-87.6257372,10/16/2019,11:00:00
396433,11865665,JC476839,017XX N WASHTENAW AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2019,41.91280957,-87.69461859,10/16/2019,22:00:00
396434,10777084,HZ543614,065XX S WOOD ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2016,41.77483345,-87.66897038,12/7/2016,16:45:00
396435,10777085,HZ543684,012XX N PAULINA ST,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2016,41.90428353,-87.67045862,11/30/2016,23:45:00
396436,10777086,HZ543610,031XX N NORDICA AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.93712436,-87.80257514,12/5/2016,8:30:00
396437,10777087,HZ543636,040XX W HIRSCH ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.90626246,-87.72765435,12/7/2016,16:25:00
396438,10777088,HZ543596,051XX W ADDISON ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2016,41.94601475,-87.75576627,12/4/2016,17:00:00
396439,10777089,HZ543504,023XX W 35TH PL,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2016,41.82930107,-87.68368598,11/23/2016,1:00:00
396440,10777093,HZ543698,002XX S WABASH AVE,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,2016,41.87920284,-87.62611365,12/6/2016,15:15:00
396441,10777096,HZ543676,035XX S SEELEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.82975409,-87.67648608,12/7/2016,17:25:00
396442,10777097,HZ543513,068XX S OGLESBY AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.77125971,-87.56828378,12/7/2016,11:30:00
396443,10777098,HZ543609,007XX E 103RD ST,ASSAULT,SIMPLE,GAS STATION,TRUE,FALSE,2016,41.70745573,-87.60563749,12/7/2016,16:29:00
396444,10777099,HZ543584,003XX W 48TH PL,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2016,41.80603174,-87.63358712,12/7/2016,16:08:00
396445,10777101,HZ543547,032XX W MONROE ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2016,41.87963387,-87.70797389,12/7/2016,13:15:00
396446,10777102,HZ543490,048XX S THROOP ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2016,41.80620026,-87.6576098,12/6/2016,12:00:00
396447,10777105,HZ543572,062XX S WINCHESTER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.78049186,-87.67272137,12/7/2016,16:15:00
396448,10777106,HZ534014,065XX S GREEN ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.77545237,-87.64589314,11/29/2016,21:10:00
396449,10777107,HZ543105,047XX W RACE AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2016,41.89050569,-87.74413201,12/7/2016,10:15:00
396450,10777108,HZ543703,002XX S WABASH AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,FALSE,FALSE,2016,41.87920284,-87.62611365,12/6/2016,15:15:00
396451,10777110,HZ543736,091XX S RACINE AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,2016,41.72818628,-87.653116,12/7/2016,18:00:00
396452,10777113,HZ543635,013XX S THROOP ST,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,FALSE,FALSE,2016,41.86389861,-87.65903644,12/7/2016,16:55:00
396453,10777114,HZ543746,018XX W LAKE ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.88511368,-87.67308426,12/5/2016,18:30:00
396454,10777115,HZ543697,043XX W IRVING PARK RD,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,FALSE,FALSE,2016,41.95353625,-87.73743079,12/1/2016,20:10:00
396455,10777117,HZ543681,086XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.73601087,-87.74092974,12/7/2016,12:00:00
396456,10777118,HZ543595,046XX N MILWAUKEE AVE,THEFT,OVER $500,ALLEY,FALSE,FALSE,2016,41.96405816,-87.75744547,12/7/2016,13:14:00
396457,10777119,HZ543559,046XX N MENARD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,TRUE,2016,41.96535287,-87.77229621,12/7/2016,14:20:00
396458,10777120,HZ543601,062XX W GUNNISON ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,TRUE,2016,41.96845082,-87.78473463,12/7/2016,15:20:00
396459,10777121,HZ543715,032XX W MONROE ST,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2016,41.87963387,-87.70797389,12/7/2016,13:42:00
396460,10777125,HZ543754,018XX W MORSE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,42.00772173,-87.67678884,12/6/2016,19:30:00
396461,10777126,HZ543493,036XX S ASHLAND AVE,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2016,41.82768191,-87.66549631,8/31/2016,18:30:00
396462,10777127,HZ543738,001XX N SANGAMON ST,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2016,41.88369156,-87.65091824,12/7/2016,9:00:00
396463,10777128,HZ543767,051XX W NEWPORT AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2016,41.94328212,-87.7553425,12/7/2016,17:34:00
396464,10777129,HZ543520,007XX N LONG AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2016,41.89383548,-87.76060735,12/7/2016,8:00:00
396465,10777132,HZ543760,049XX W CUYLER AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.95437295,-87.74966159,12/7/2016,12:00:00
396466,10777133,HZ543740,014XX W 89TH ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.73212295,-87.65986321,12/7/2016,8:25:00
